"SU","transect","min","Date","Time","Mode_num","Mode","V","A","W","log_W","Ah","mAh","Wh","Latitude","Longitude","EKFlat","EKFlon","DVLx","DVLy","DVLlat","DVLlon","Altitude","Depth","Depth_Source","Heading","Velocity_mps","Width","Area_m2","Distance","NEDz","VFR_alt"
343,"0",5.72,"10/8/2025","10:13:44",0,"STABILIZE",13.47918919,9.99222973,134.6706858,2.13248602031569,0.106,106,1.444444444,47.6261284,-122.3754027,47.6261268,-122.3754059,NA,NA,47.6261202,-122.3754561,0,NA,"NEDz",198.5973349,3.095353362,0,0,0,NA,0.98999995
344,"0",5.73,"10/8/2025","10:13:45",0,"STABILIZE",13.50502041,8.446530612,114.0484041,2.06088059870765,0.108,108,1.472222222,47.6261269,-122.3754048,47.6261268,-122.3754059,NA,NA,47.6261202,-122.3754561,0,NA,"NEDz",201.1990984,2.966311254,0,0,0,NA,0
345,"0",5.75,"10/8/2025","10:13:46",0,"STABILIZE",13.52224324,9.133783784,123.4454919,2.09497916869539,0.111,111,1.5,47.6261269,-122.3754048,47.6261268,-122.3754059,NA,NA,47.6261202,-122.3754561,0,NA,"NEDz",204.7147478,2.940749165,0,0,0,NA,0.98999995
346,"0",5.77,"10/8/2025","10:13:47",0,"STABILIZE",13.48381081,11.43513514,154.1981411,2.19088651515125,0.114,114,1.555555556,47.6261269,-122.3754048,47.6261268,-122.3754059,NA,NA,47.6261202,-122.3754561,0,NA,"NEDz",192.0536408,2.654320071,0,0,0,NA,0.98999995
347,"0",5.78,"10/8/2025","10:13:48",0,"STABILIZE",13.53261486,8.653513514,117.0161253,2.07194135180058,0.116,116,1.583333333,47.6261245,-122.3754093,47.6261245,-122.3754093,NA,NA,47.6261202,-122.3754561,0,NA,"NEDz",202.617994,2.511279222,0,0,0,NA,0
348,"0",5.8,"10/8/2025","10:13:49",0,"STABILIZE",13.59708054,3.12114094,42.44427174,1.63793252150481,0.117,117,1.583333333,47.6261244,-122.3754098,47.6261244,-122.3754098,NA,NA,47.6261202,-122.3754561,0,NA,"NEDz",221.4393304,2.041708526,0,0,0,NA,0.98999995
349,"0",5.82,"10/8/2025","10:13:50",0,"STABILIZE",13.58377632,3.716973684,50.48393145,1.71167170338091,0.118,118,1.611111111,47.6261244,-122.3754098,47.6261268,-122.3754059,NA,NA,47.6261202,-122.3754561,0,NA,"NEDz",223.8132853,1.480089308,0,0,0,NA,0.98999995
350,"0",5.83,"10/8/2025","10:13:51",0,"STABILIZE",13.53499329,6.11852349,82.81465262,1.92331994936698,0.119,119,1.611111111,47.6261244,-122.3754098,47.6261268,-122.3754059,NA,NA,47.6261202,-122.3754561,0,NA,"NEDz",197.5283691,1.17124789,0,0,0,NA,0.98999995
351,"0",5.85,"10/8/2025","10:13:52",0,"STABILIZE",13.53843919,4.558851351,61.65508669,1.79695633521399,0.12,120,1.638888889,47.6261244,-122.3754098,47.6261268,-122.3754059,NA,NA,47.6261202,-122.3754561,0,NA,"NEDz",185.6676406,1.184228177,0,0,0,NA,0.98999995
352,"0",5.87,"10/8/2025","10:13:53",0,"STABILIZE",13.59065772,2.823087248,38.33662966,1.59479714707372,0.121,121,1.638888889,47.6261244,-122.3754098,47.6261268,-122.3754059,NA,NA,47.6261202,-122.3754561,0,NA,"NEDz",184.5595203,1.252346163,0,0,0,NA,0.98999995
353,"0",5.88,"10/8/2025","10:13:54",0,"STABILIZE",13.552,6.131621622,83.0949827,1.92477008556361,0.123,123,1.666666667,47.6261244,-122.3754098,47.6261268,-122.3754059,NA,NA,47.6261202,-122.3754561,0,NA,"NEDz",159.2850539,1.464884568,0,0,0,NA,0.98999995
354,"0",5.9,"10/8/2025","10:13:55",0,"STABILIZE",13.53887162,6.817094595,92.29649453,1.96986532611651,0.125,125,1.694444444,NA,NA,47.6261268,-122.3754059,NA,NA,47.6261202,-122.3754561,0,NA,"NEDz",120.924887,1.590436807,0,0,0,NA,0.98999995
355,"0",5.92,"10/8/2025","10:13:56",0,"STABILIZE",13.47451351,7.265810811,97.92583527,1.99530972587383,0.127,127,1.722222222,NA,NA,47.6261268,-122.3754059,NA,NA,47.6261202,-122.3754561,0,NA,"NEDz",108.1674768,1.790269185,0,0,0,NA,0.98999995
356,"0",5.93,"10/8/2025","10:13:57",0,"STABILIZE",13.5067451,9.359607843,126.4142071,2.10521785595169,0.129,129,1.75,NA,NA,47.6261268,-122.3754059,NA,NA,47.6261202,-122.3754561,0,NA,"NEDz",105.0802206,2.046477171,0,0,0,NA,0.98999995
357,"0",5.95,"10/8/2025","10:13:58",0,"STABILIZE",13.53231757,12.04709459,163.0664259,2.21501971732259,0.133,133,1.805555556,47.6261254,-122.3754037,47.6261254,-122.3754037,NA,NA,47.6261202,-122.3754561,0,NA,"NEDz",98.73748582,2.242481071,0,0,0,NA,0
358,"0",5.97,"10/8/2025","10:13:59",0,"STABILIZE",13.42855405,11.74418919,157.5562922,2.20018348139002,0.136,136,1.861111111,47.6261263,-122.3754028,47.6261263,-122.3754028,NA,NA,47.6261202,-122.3754561,0,NA,"NEDz",82.91845185,2.514705088,0,0,0,NA,0
359,"0",5.98,"10/8/2025","10:14:00",0,"STABILIZE",13.51529054,5.56,75.14958635,1.88166754855978,0.138,138,1.861111111,47.6261274,-122.3753997,47.6261274,-122.3753997,NA,NA,47.6261202,-122.3754561,0,NA,"NEDz",76.00782913,2.665611576,0,0,0,NA,0.98999995
360,"0",6,"10/8/2025","10:14:01",0,"STABILIZE",13.56157718,5.523691275,74.91000248,1.88029900561427,0.139,139,1.888888889,47.6261281,-122.3753978,47.6261281,-122.3753978,NA,NA,47.6261202,-122.3754561,0,NA,"NEDz",76.12048584,2.835501887,0,0,0,NA,0
361,"0",6.02,"10/8/2025","10:14:02",0,"STABILIZE",13.56624324,4.991081081,67.70917541,1.8370147365334,0.141,141,1.916666667,47.6261296,-122.3753945,47.6261296,-122.3753945,NA,NA,47.6261202,-122.3754561,0,NA,"NEDz",75.93291081,2.888709315,0,0,0,NA,0
362,"0",6.03,"10/8/2025","10:14:03",0,"STABILIZE",13.56859459,4.755405405,64.52424973,1.81640205686036,0.142,142,1.916666667,47.6261306,-122.3753921,47.6261306,-122.3753921,NA,NA,47.6261202,-122.3754561,0,NA,"NEDz",74.27594006,3.012905039,0,0,0,NA,0
363,"0",6.05,"10/8/2025","10:14:04",0,"STABILIZE",13.55621854,4.583907285,62.14003675,1.80030483033285,0.143,143,1.944444444,47.6261307,-122.3753898,47.6261307,-122.3753898,NA,NA,47.6261202,-122.3754561,0,NA,"NEDz",72.8250581,3.226122114,0,0,0,NA,0
364,"0",6.07,"10/8/2025","10:14:05",0,"STABILIZE",13.44724516,9.921225806,133.2240972,2.12783049155219,0.146,146,1.972222222,47.6261307,-122.3753881,47.6261307,-122.3753881,NA,NA,47.6261202,-122.3754561,0,NA,"NEDz",75.30996389,3.156361831,0,0,0,NA,0
365,"0",6.08,"10/8/2025","10:14:06",0,"STABILIZE",13.3885,17.04675676,228.2304477,2.3602723026054,0.15,150,2.027777778,47.6261314,-122.3753856,47.6261268,-122.3754059,NA,NA,47.6261202,-122.3754561,0,NA,"NEDz",79.08260118,2.907353897,0,0,0,NA,0
366,"0",6.1,"10/8/2025","10:14:07",0,"STABILIZE",13.47882432,11.08986486,149.3266877,2.17703608831785,0.153,153,2.083333333,47.6261332,-122.3753803,47.6261332,-122.3753803,NA,NA,47.6261202,-122.3754561,0,NA,"NEDz",77.22907973,2.771183101,0,0,0,NA,0
367,"0",6.12,"10/8/2025","10:14:08",0,"STABILIZE",13.40966216,15.44716216,206.9817653,2.31802526007461,0.157,157,2.138888889,47.626134,-122.3753778,47.626134,-122.3753778,NA,NA,47.6261202,-122.3754561,0,NA,"NEDz",73.53994375,2.699071187,0,0,0,NA,0
368,"0",6.13,"10/8/2025","10:14:09",0,"STABILIZE",13.39675,17.19864865,230.4056217,2.36437390536609,0.162,162,2.194444444,47.6261341,-122.3753742,47.6261341,-122.3753742,NA,NA,47.6261202,-122.3754561,0,NA,"NEDz",69.8417165,2.665657851,0,0,0,NA,0
369,"0",6.15,"10/8/2025","10:14:10",0,"STABILIZE",13.37710811,17.41939189,233.0204592,2.36925382719328,0.167,167,2.25,47.6261346,-122.3753728,47.6261346,-122.3753728,NA,NA,47.6261202,-122.3754561,0,NA,"NEDz",64.84016848,2.678230601,0,0,0,NA,0
370,"0",6.17,"10/8/2025","10:14:11",2,"ALT_HOLD",13.40376821,17.27622517,231.5673205,2.36654868922469,0.172,172,2.333333333,47.6261345,-122.3753732,47.6261345,-122.3753732,NA,NA,47.6261202,-122.3754561,0,NA,"NEDz",61.41354134,2.663635361,0,0,0,NA,0.98999995
371,"0",6.18,"10/8/2025","10:14:12",2,"ALT_HOLD",13.47206962,13.52158228,182.1698193,2.26285391697785,0.177,177,2.388888889,47.6261349,-122.3753695,47.6261349,-122.3753695,NA,NA,47.6261202,-122.3754561,0,NA,"NEDz",66.29278161,2.757468222,0,0,0,NA,0
372,"0",6.2,"10/8/2025","10:14:13",2,"ALT_HOLD",13.47707432,14.28040541,192.4620815,2.28659585612988,0.18,180,2.444444444,47.6261358,-122.3753673,47.6261358,-122.3753673,NA,NA,47.6261202,-122.3754561,0,NA,"NEDz",73.77802531,2.845195071,0,0,0,NA,0
373,"0",6.22,"10/8/2025","10:14:14",2,"ALT_HOLD",13.48419463,10.37342282,139.8773626,2.14884121250076,0.184,184,2.472222222,47.626136,-122.3753664,47.626136,-122.3753664,NA,NA,47.6261202,-122.3754561,0,NA,"NEDz",72.85926465,3.001727733,0,0,0,NA,0
374,"0",6.23,"10/8/2025","10:14:15",2,"ALT_HOLD",13.49648649,9.553918919,128.943477,2.11375448334447,0.186,186,2.527777778,47.6261359,-122.3753647,47.6261359,-122.3753647,NA,NA,47.6261202,-122.3754561,0,NA,"NEDz",70.99301595,3.127694787,0,0,0,NA,0
375,"0",6.25,"10/8/2025","10:14:16",2,"ALT_HOLD",13.49551351,10.14148649,136.8511664,2.139410445153,0.189,189,2.555555556,47.626136,-122.3753608,47.626136,-122.3753608,NA,NA,47.6261202,-122.3754561,0,NA,"NEDz",75.38025616,3.244820268,0,0,0,NA,0
376,"0",6.27,"10/8/2025","10:14:17",2,"ALT_HOLD",13.49802703,10.03554054,135.4503254,2.13497457569119,0.192,192,2.611111111,47.6261364,-122.375354,47.6261364,-122.375354,NA,NA,47.6261202,-122.3754561,0,NA,"NEDz",79.3677122,3.318381366,0,0,0,NA,0
377,"0",6.28,"10/8/2025","10:14:18",2,"ALT_HOLD",13.50325676,9.163378378,123.7347811,2.0959875692254,0.195,195,2.638888889,47.6261356,-122.3753548,47.6261356,-122.3753548,NA,NA,47.6261202,-122.3754561,0,NA,"NEDz",78.29809032,3.413590977,0,0,0,NA,0
378,"0",6.3,"10/8/2025","10:14:19",2,"ALT_HOLD",13.50551678,9.047181208,122.1867628,2.09056404263539,0.197,197,2.666666667,47.6261356,-122.3753548,47.6261268,-122.3754059,NA,NA,47.6261202,-122.3754561,0,NA,"NEDz",77.69919633,3.499986498,0,0,0,NA,0.98999995
379,"0",6.32,"10/8/2025","10:14:20",2,"ALT_HOLD",13.50282581,9.079032258,122.5926084,2.09199249804177,0.2,200,2.694444444,47.6261356,-122.3753548,47.6261268,-122.3754059,NA,NA,47.6261202,-122.3754561,0,NA,"NEDz",77.82707046,3.567506738,0,0,0,NA,0.98999995
380,"0",6.33,"10/8/2025","10:14:21",2,"ALT_HOLD",13.4772,10.81433333,145.6494637,2.16628047909593,0.203,203,2.75,47.6261356,-122.3753548,47.6261268,-122.3754059,NA,NA,47.6261202,-122.3754561,0,NA,"NEDz",77.66576167,3.628668119,0,0,0,NA,0.98999995
381,"0",6.35,"10/8/2025","10:14:22",2,"ALT_HOLD",13.42225503,15.28503356,205.1594757,2.31420330105659,0.208,208,2.805555556,47.6261356,-122.3753548,47.6261268,-122.3754059,NA,NA,47.6261202,-122.3754561,0,NA,"NEDz",77.26655954,3.633000891,0,0,0,NA,0.98999995
382,"0",6.37,"10/8/2025","10:14:23",2,"ALT_HOLD",13.41843919,15.40493243,206.710266,2.31745796190328,0.212,212,2.861111111,47.6261356,-122.3753548,47.6261268,-122.3754059,NA,NA,47.6261202,-122.3754561,0,NA,"NEDz",77.29951615,3.618776333,0,0,0,NA,0.98999995
383,"0",6.38,"10/8/2025","10:14:24",2,"ALT_HOLD",13.4209635,15.33087591,205.7550867,2.31545620310277,0.215,215,2.916666667,47.6261356,-122.3753548,47.6261268,-122.3754059,NA,NA,47.6261202,-122.3754561,0,NA,"NEDz",77.5346538,3.590139384,0,0,0,NA,0.98999995
384,"0",6.4,"10/8/2025","10:14:25",2,"ALT_HOLD",13.41977358,15.28421384,205.1110546,2.31410128543778,0.22,220,2.972222222,NA,NA,47.6261268,-122.3754059,NA,NA,47.6261202,-122.3754561,0,NA,"NEDz",83.07871313,3.578213737,0,0,0,NA,0.98999995
385,"0",6.42,"10/8/2025","10:14:26",2,"ALT_HOLD",13.41847297,15.36054054,206.1150058,2.31621156533503,0.225,225,3.027777778,NA,NA,47.6261268,-122.3754059,NA,NA,47.6261202,-122.3754561,0,NA,"NEDz",82.92405584,3.562244254,0,0,0,NA,0.98999995
386,"0",6.43,"10/8/2025","10:14:27",2,"ALT_HOLD",13.41371622,15.61175676,209.4116128,2.32306970523352,0.229,229,3.083333333,NA,NA,47.6261268,-122.3754059,NA,NA,47.6261202,-122.3754561,0,NA,"NEDz",77.67809725,3.653142043,0,0,0,NA,0.98999995
387,"0",6.45,"10/8/2025","10:14:28",2,"ALT_HOLD",13.41428758,15.45359477,207.2987387,2.318686640196,0.233,233,3.138888889,NA,NA,47.6261268,-122.3754059,NA,NA,47.6261202,-122.3754561,0,NA,"NEDz",74.12293841,3.640993852,0,0,0,NA,0.98999995
388,"0",6.47,"10/8/2025","10:14:29",2,"ALT_HOLD",13.417,15.43813333,207.1334349,2.31834185160137,0.238,238,3.222222222,47.6261367,-122.375297,47.6261331,-122.3752994,0.706039548,7.993821621,47.6261202,-122.3754561,0,-1.279999971,"VFR_alt",72.67333093,3.154016561,0,0,0,2.278353214,-1.279999971
389,"0",6.48,"10/8/2025","10:14:30",2,"ALT_HOLD",13.3303245,21.34443709,283.2516136,2.45370293870924,0.245,245,3.305555556,47.6261382,-122.3752871,47.6261353,-122.3752963,0.942194819,8.225939751,47.62612232,-122.375453,0,-1.24000001,"VFR_alt",109.0403051,0.335080052,0,0,0.331131603,2.231910229,-1.24000001
390,"0",6.5,"10/8/2025","10:14:31",2,"ALT_HOLD",13.343625,20.93394737,278.319764,2.44610166642948,0.25,250,3.361111111,47.6261373,-122.3752829,47.6261411,-122.3752878,1.60077548,8.865563393,47.62612825,-122.3754445,0,-1.309999943,"VFR_alt",139.4924985,0.688004711,0,0,0.918066931,2.307519913,-1.309999943
391,"0",6.52,"10/8/2025","10:14:32",2,"ALT_HOLD",13.38082119,17.50125828,234.1661799,2.37137486443252,0.255,255,3.444444444,47.6261362,-122.3752827,47.6261448,-122.3752799,2.011727571,9.456609726,47.62613194,-122.3754366,0,-1.269999981,"VFR_alt",135.4524663,1.096962028,0,0,0.719873176,2.259298563,-1.269999981
392,"0",6.53,"10/8/2025","10:14:33",2,"ALT_HOLD",13.40186,15.928,213.4628276,2.33135202767598,0.259,259,3.5,47.6261355,-122.3752799,47.6261479,-122.3752716,2.35142374,10.07744312,47.626135,-122.3754284,0,-1.220000029,"VFR_alt",134.6036464,1.326176412,0,0,0.707691736,2.215464115,-1.220000029
393,"0",6.55,"10/8/2025","10:14:34",2,"ALT_HOLD",13.41306623,15.6202649,209.5149906,2.32328302702707,0.263,263,3.555555556,47.6261355,-122.3752781,47.6261487,-122.3752679,2.435299397,10.35691452,47.62613575,-122.3754247,0,-1.289999962,"VFR_alt",135.1704471,1.395884052,0,0,0.291786545,2.289143562,-1.289999962
394,"0",6.57,"10/8/2025","10:14:35",2,"ALT_HOLD",13.4128543,15.63443709,209.7019921,2.32366864170182,0.268,268,3.611111111,47.6261335,-122.3752699,47.626145,-122.3752637,2.019735336,10.66944504,47.62613202,-122.3754205,0,-1.299999952,"VFR_alt",135.2199279,1.196906086,0,0,0.519970011,2.293481827,-1.299999952
395,"0",6.58,"10/8/2025","10:14:36",2,"ALT_HOLD",13.40846835,15.98544304,214.3400147,2.33312473836362,0.272,272,3.666666667,47.62613,-122.3752677,47.6261436,-122.3752601,1.867036462,10.9429884,47.62613064,-122.3754169,0,-1.209999919,"VFR_alt",134.0920022,1.145718962,0,0,0.313277696,2.208255529,-1.209999919
396,"0",6.6,"10/8/2025","10:14:37",2,"ALT_HOLD",13.56033775,5.597086093,75.39997589,1.88309322152279,0.273,273,3.666666667,47.6261258,-122.3752647,47.62614,-122.375259,1.462213755,11.02780247,47.626127,-122.3754157,0,-1.120000005,"VFR_alt",130.7044798,0.993253401,0,0,0.413611957,2.115450621,-1.120000005
397,"0",6.62,"10/8/2025","10:14:38",2,"ALT_HOLD",13.59325828,3.56410596,48.44580318,1.69412943580951,0.274,274,3.694444444,47.6261242,-122.3752617,47.6261348,-122.3752577,0.880216539,11.12594032,47.62612177,-122.3754144,0,-0.919999957,"VFR_alt",128.8661004,0.714661704,0,0,0.590213349,1.913140297,-0.919999957
398,"0",6.63,"10/8/2025","10:14:39",2,"ALT_HOLD",13.58708609,4.04986755,55.02581126,1.7483881538852,0.275,275,3.722222222,47.626124,-122.3752635,47.6261326,-122.3752558,0.639742613,11.26339245,47.6261196,-122.3754126,0,-0.709999979,"VFR_alt",128.653598,0.617052724,0,0,0.276985191,1.708494782,-0.709999979
399,"0",6.65,"10/8/2025","10:14:40",2,"ALT_HOLD",13.56580132,4.675761589,63.42798728,1.80907456426823,0.276,276,3.722222222,47.6261239,-122.3752629,47.6261295,-122.3752572,0.300182551,11.16108704,47.62611655,-122.375414,0,-1.486727118,"NEDz",128.5699927,0.452254585,0,0,0.354637044,1.486727118,-0.48999998
400,"0",6.67,"10/8/2025","10:14:41",2,"ALT_HOLD",13.54975,5.983486842,81.06796263,1.91417365202284,0.278,278,3.75,47.6261216,-122.3752591,47.6261274,-122.3752562,0.063985899,11.23219967,47.62611443,-122.375413,0,-1.308165193,"NEDz",128.4851119,0.3110007,0,0,0.246669546,1.308165193,-0.319999993
401,"0",6.68,"10/8/2025","10:14:42",2,"ALT_HOLD",13.54038411,6.737218543,91.22436662,1.9648456812544,0.28,280,3.777777778,47.6261219,-122.3752604,47.6261254,-122.3752552,-0.161799103,11.31167603,47.62611239,-122.375412,0,-1.018236279,"NEDz",128.4474503,0.264300101,0,0,0.239364489,1.018236279,-0.029999999
402,"0",6.7,"10/8/2025","10:14:43",2,"ALT_HOLD",13.54730769,6.300512821,85.35157051,1.93627024065998,0.281,281,3.805555556,47.6261205,-122.3752573,47.6261233,-122.3752544,-0.396301895,11.3670454,47.62611029,-122.3754112,0,-0.673750162,"NEDz",128.5999571,0.210609335,0,0,0.240950882,0.673750162,0.319999993
403,"0",6.72,"10/8/2025","10:14:44",2,"ALT_HOLD",13.37716556,15.18403974,202.5912562,2.30875912206534,0.287,287,3.861111111,47.6261205,-122.3752591,47.6261245,-122.3752531,-0.254203349,11.46665478,47.62611156,-122.3754099,0,-0.65816164,"NEDz",118.171956,0.424315014,0,0,0.173533929,0.65816164,0.319999993
404,"0",6.73,"10/8/2025","10:14:45",2,"ALT_HOLD",13.32033113,22.05245033,292.7310242,2.46794981961538,0.291,291,3.916666667,47.6261203,-122.3752585,47.6261233,-122.3752526,-0.394775361,11.49817848,47.6261103,-122.3754095,0,-0.490543902,"NEDz",101.9322859,0.219746942,0,0,0.1440633,0.490543902,0.5
405,"0",6.75,"10/8/2025","10:14:46",2,"ALT_HOLD",13.54229801,16.19152318,219.3067619,2.34302782720428,0.296,296,4,47.6261202,-122.3752585,47.6261234,-122.3752523,-0.371987313,11.52992153,47.6261105,-122.3754091,0,-0.398560315,"NEDz",91.46557325,0.338205766,0,0,0.039075777,0.398560315,0.589999974
406,"0",6.77,"10/8/2025","10:14:47",2,"ALT_HOLD",13.56008609,11.39695364,154.5388809,2.19183896988783,0.299,299,4.027777778,47.6261233,-122.3752566,47.6261262,-122.3752503,-0.062682226,11.67747974,47.62611329,-122.3754071,0,-0.24964717,"NEDz",88.29910569,0.48375547,0,0,0.342699668,0.24964717,0.729999959
407,"0",6.78,"10/8/2025","10:14:48",2,"ALT_HOLD",13.45144,17.8004,238.5339128,2.37936700877047,0.301,301,4.055555556,47.6261232,-122.375257,47.6261292,-122.3752476,0.269220054,11.88327503,47.62611627,-122.3754044,0,-0.422274441,"NEDz",104.7476605,0.693861929,0,0,0.390526343,0.422274441,0.560000002
408,"0",6.8,"10/8/2025","10:14:49",2,"ALT_HOLD",13.60190728,3.253576159,44.25756265,1.65569116128114,0.302,302,4.083333333,47.6261231,-122.3752581,47.6261304,-122.3752473,0.404946506,11.90507698,47.62611749,-122.3754041,0,-0.371574312,"NEDz",99.89421562,0.69477079,0,0,0.13746634,0.371574312,0.610000014
409,"0",6.82,"10/8/2025","10:14:50",2,"ALT_HOLD",13.60237748,3.047417219,41.45200159,1.62789817182376,0.303,303,4.083333333,47.6261231,-122.3752581,47.6261329,-122.3752452,0.686003804,12.06258965,47.62612002,-122.375402,0,-0.343542665,"NEDz",94.3799663,0.701784263,0,0,0.322185419,0.343542665,0.639999986
410,"0",6.83,"10/8/2025","10:14:51",2,"ALT_HOLD",13.59305096,3.716305732,50.51592369,1.71194149121166,0.304,304,4.111111111,47.6261254,-122.3752596,47.626134,-122.3752473,0.80954814,11.89794636,47.62612113,-122.3754042,0,-0.424476117,"NEDz",93.90668238,0.75380391,0,0,0.205841237,0.424476117,0.550000012
411,"0",6.85,"10/8/2025","10:14:52",2,"ALT_HOLD",13.60141722,2.996887417,40.75732265,1.62073264527183,0.305,305,4.111111111,47.6261257,-122.3752599,47.6261342,-122.3752485,0.829963684,11.80747223,47.62612131,-122.3754054,0,-0.484325945,"NEDz",94.98777207,0.650975631,0,0,0.092748921,0.484325945,0.5
412,"0",6.87,"10/8/2025","10:14:53",2,"ALT_HOLD",13.50066667,3.330533333,44.9530312,1.66231416403583,0.306,306,4.138888889,47.6261266,-122.3752603,47.626134,-122.3752502,0.801679432,11.67833996,47.62612106,-122.3754071,0,-0.512227058,"NEDz",97.13629712,0.547026332,0,0,0.132193579,0.512227058,0.469999999
413,"0",6.88,"10/8/2025","10:14:54",2,"ALT_HOLD",13.28265563,18.4915894,245.6703121,2.39211688330813,0.311,311,4.194444444,47.6261253,-122.3752602,47.6261321,-122.3752532,0.585014343,11.45074749,47.62611911,-122.3754101,0,-0.450853646,"NEDz",139.0869983,0.343252407,0,0,0.314232545,0.450853646,0.529999971
414,"0",6.9,"10/8/2025","10:14:55",2,"ALT_HOLD",13.33404636,19.75317881,263.3444625,2.42217021721557,0.316,316,4.25,47.6261259,-122.3752626,47.6261292,-122.3752555,0.259338647,11.27696514,47.62611618,-122.3754124,0,-0.547243118,"NEDz",157.675826,0.183673571,0,0,0.369140845,0.547243118,0.439999998
415,"0",6.92,"10/8/2025","10:14:56",2,"ALT_HOLD",13.37522517,18.64827815,249.4186202,2.39866661826626,0.321,321,4.333333333,47.6261259,-122.3752626,47.6261279,-122.3752541,0.115465619,11.39465046,47.62611489,-122.3754109,0,-0.661886513,"NEDz",140.7918922,0.223420677,0,0,0.185874373,0.661886513,0.319999993
416,"0",6.93,"10/8/2025","10:14:57",2,"ALT_HOLD",13.36425166,19.14013245,255.7942114,2.40958522973415,0.327,327,4.416666667,47.6261277,-122.3752616,47.6261253,-122.3752604,-0.171566173,10.91035748,47.62611231,-122.3754173,0,-0.590369463,"NEDz",140.4129877,0.278568588,0,0,0.562962649,0.590369463,0.389999986
417,"0",6.95,"10/8/2025","10:14:58",2,"ALT_HOLD",13.36715894,19.02721854,254.3410746,2.40712068177364,0.332,332,4.472222222,47.6261278,-122.3752612,47.626123,-122.3752633,-0.433265001,10.69113636,47.62610995,-122.3754202,0,-0.531446576,"NEDz",138.5961024,0.425056498,0,0,0.341385667,0.531446576,0.449999988
418,"0",6.97,"10/8/2025","10:14:59",2,"ALT_HOLD",13.29833333,22.48153846,298.8766564,2.4769426598534,0.339,339,4.555555556,47.6261205,-122.3752591,47.6261202,-122.3752644,-0.739307821,10.61341381,47.6261072,-122.3754212,0,-0.662743866,"NEDz",134.0306589,0.379676205,0,0,0.315757823,0.662743866,0.310000002
419,"0",6.98,"10/8/2025","10:15:00",2,"ALT_HOLD",13.30744737,22.04342105,293.3307829,2.46883568562827,0.345,345,4.638888889,47.626118,-122.3752563,47.6261164,-122.375265,-1.168045878,10.56932926,47.62610334,-122.3754218,0,-0.757603884,"NEDz",135.4178544,0.514702013,0,0,0.430998573,0.757603884,0.229999989
420,"0",7,"10/8/2025","10:15:01",2,"ALT_HOLD",13.33096711,21.575,287.6033158,2.46030131645037,0.351,351,4.722222222,47.6261176,-122.3752544,47.6261127,-122.3752634,-1.574364424,10.68694973,47.62609969,-122.3754203,0,-0.779566884,"NEDz",138.2304926,0.598539837,0,0,0.423000396,0.779566884,0.199999988
421,"0",7.02,"10/8/2025","10:15:02",2,"ALT_HOLD",13.36337748,19.56556291,261.4600649,2.41906323188304,0.356,356,4.805555556,47.6261181,-122.3752521,47.62611,-122.3752615,-1.878157854,10.83744335,47.62609696,-122.3754183,0,-0.939177573,"NEDz",139.003485,0.616586386,0,0,0.339026221,0.939177573,0.049999997
422,"0",7.03,"10/8/2025","10:15:03",2,"ALT_HOLD",13.34442667,19.91933333,265.7963947,2.42617995653209,0.362,362,4.861111111,47.6261195,-122.3752483,47.6261105,-122.3752579,-1.816032767,11.11025429,47.62609752,-122.3754146,0,-1.036321044,"NEDz",134.3656085,0.432772638,0,0,0.279795163,1.036321044,-0.039999999
423,"0",7.05,"10/8/2025","10:15:04",2,"ALT_HOLD",13.33148684,21.04585526,280.5698718,2.44958618310143,0.367,367,4.944444444,47.6261201,-122.3752456,47.6261119,-122.3752524,-1.667303801,11.52043152,47.62609885,-122.3754092,0,-1.090899467,"NEDz",129.7922628,0.424004846,0,0,0.436309141,1.090899467,-0.099999994
424,"0",7.07,"10/8/2025","10:15:05",2,"ALT_HOLD",13.33043333,20.77906667,276.9918391,2.44403204668836,0.373,373,5.027777778,47.6261144,-122.3752433,47.626112,-122.3752478,-1.650480628,11.86294365,47.62609901,-122.3754046,0,-1.022512436,"NEDz",131.5383443,0.380349432,0,0,0.342925034,1.022512436,-0.029999999
425,"0",7.08,"10/8/2025","10:15:06",2,"ALT_HOLD",13.3088961,23.23727273,309.2613627,2.49172769562619,0.38,380,5.111111111,47.6261084,-122.3752418,47.6261102,-122.3752427,-1.848662257,12.24914837,47.62609722,-122.3753995,0,-1.185114026,"NEDz",132.1461442,0.314266736,0,0,0.434085295,1.185114026,-0.189999998
426,"0",7.1,"10/8/2025","10:15:07",2,"ALT_HOLD",13.32020513,21.93320513,292.1513081,2.46709183643432,0.386,386,5.194444444,47.6261084,-122.3752418,47.626107,-122.375239,-2.211555004,12.52635574,47.62609396,-122.3753958,0,-1.337222934,"NEDz",131.840157,0.410223699,0,0,0.456656407,1.337222934,-0.340000004
427,"0",7.12,"10/8/2025","10:15:08",2,"ALT_HOLD",13.31201911,22.74649682,302.8012187,2.48258951170459,0.392,392,5.277777778,47.6261076,-122.3752383,47.6261049,-122.3752352,-2.440075636,12.80978298,47.6260919,-122.375392,0,-1.236051559,"NEDz",130.1549013,0.445149448,0,0,0.364077847,1.236051559,-0.239999995
