"condition","SU","Timestamp","roll","pitch","heading","rollRate","pitchRate","yawRate","groundSpeed","airSpeed","airSpeedSetpoint","climbRate","altitudeRelative","altitudeAMSL","altitudeTuning","altitudeTuningSetpoint","xTrackError","rangeFinderDist","flightDistance","flightTime","distanceToHome","missionItemIndex","headingToNextWP","headingToHome","distanceToGCS","throttlePct","hobbs","apmSubInfo.cameraTilt","apmSubInfo.tetherTurns","apmSubInfo.lights1","apmSubInfo.lights2","apmSubInfo.pilotGain","apmSubInfo.inputHold","apmSubInfo.rollPitchToggle","apmSubInfo.rangefinderDistance","battery0.id","battery0.batteryFunction","battery0.batteryType","voltage","current","mAh","battery0.temperature","battery0.percentRemaining","battery0.timeRemaining","battery0.timeRemainingStr","battery0.chargeState","battery0.instantPower","clock.currentTime","clock.currentDate","distanceSensor.rotationNone","distanceSensor.rotationYaw45","distanceSensor.rotationYaw90","distanceSensor.rotationYaw135","distanceSensor.rotationYaw180","distanceSensor.rotationYaw225","distanceSensor.rotationYaw270","distanceSensor.rotationYaw315","distanceSensor.rotationPitch90","distanceSensor.rotationPitch270","distanceSensor.minDistance","distanceSensor.maxDistance","escStatus.index","escStatus.rpm1","escStatus.rpm2","escStatus.rpm3","escStatus.rpm4","escStatus.current1","escStatus.current2","escStatus.current3","escStatus.current4","escStatus.voltage1","escStatus.voltage2","escStatus.voltage3","escStatus.voltage4","estimatorStatus.goodAttitudeEsimate","estimatorStatus.goodHorizVelEstimate","estimatorStatus.goodVertVelEstimate","estimatorStatus.goodHorizPosRelEstimate","estimatorStatus.goodHorizPosAbsEstimate","estimatorStatus.goodVertPosAbsEstimate","estimatorStatus.goodVertPosAGLEstimate","estimatorStatus.goodConstPosModeEstimate","estimatorStatus.goodPredHorizPosRelEstimate","estimatorStatus.goodPredHorizPosAbsEstimate","estimatorStatus.gpsGlitch","estimatorStatus.accelError","estimatorStatus.velRatio","estimatorStatus.horizPosRatio","estimatorStatus.vertPosRatio","estimatorStatus.magRatio","estimatorStatus.haglRatio","estimatorStatus.tasRatio","estimatorStatus.horizPosAccuracy","estimatorStatus.vertPosAccuracy","gps.lat","gps.lon","gps.mgrs","gps.hdop","gps.vdop","gps.courseOverGround","gps.lock","gps.count","gps2.lat","gps2.lon","gps2.mgrs","gps2.hdop","gps2.vdop","gps2.courseOverGround","gps2.lock","gps2.count","hygrometer.temperature","hygrometer.humidity","hygrometer.hygrometerid","localPosition.x","localPosition.y","localPosition.z","localPosition.vx","localPosition.vy","localPosition.vz","localPositionSetpoint.x","localPositionSetpoint.y","localPositionSetpoint.z","localPositionSetpoint.vx","localPositionSetpoint.vy","localPositionSetpoint.vz","setpoint.roll","setpoint.pitch","setpoint.yaw","setpoint.rollRate","setpoint.pitchRate","setpoint.yawRate","temperature.temperature1","temperature.temperature2","temperature.temperature3","terrain.blocksPending","terrain.blocksLoaded","vibration.xAxis","vibration.yAxis","vibration.zAxis","vibration.clipCount1","vibration.clipCount2","vibration.clipCount3","wind.direction","wind.speed","wind.verticalSpeed","min","log_current","watts"
"high_current",24,"26:41.7",-3.3,-0.3,22,0,0,0,0,0,0,-0.1,0,0,0,-0.04,0,0,0,"0:00:00","0",0,"--.--","0","0",0,"0000:00:00",50,0,0,0,30,0,0,0,0,0,0,16.52,0.6,12,"--.--","--.--","--.--","--:--:--",1,9.91,"11:26:41","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,"31NAA 66021 00000",654.4,100,0,0,0,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",84.9,59.11,"--.--",0,0,0,0,0,0,0,0,"--.--","--.--","--.--",0.4,0.204119982655925,9.912
"high_current",25,"26:42.7",-2.3,0.9,22,0,0,0,0.1,0,0,0,0,0,0,-0.026,0,0,0,"0:00:00","0",0,"--.--","0","0",0,"0000:00:00",50,0,0,0,30,0,0,0,0,0,0,16.52,0.61,12,"--.--","--.--","--.--","--:--:--",1,10.08,"11:26:42","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,"31NAA 66021 00000",654.4,100,0,0,0,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",84.94,59.11,"--.--",0,0,0,0,0,0,0,0,"--.--","--.--","--.--",0.416666666666667,0.20682587603185,10.0772
"high_current",26,"26:43.7",-2.6,-0.6,22,0,0,0,0.1,0,0,0.1,0,0,0,0.016,0,0,0,"0:00:00","0",0,"--.--","0","0",0,"0000:00:00",50,0,0,0,30,0,0,0,0,0,0,16.52,0.62,12,"--.--","--.--","--.--","--:--:--",1,10.24,"11:26:43","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,"31NAA 66021 00000",654.4,100,0,0,0,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",84.99,59.13,"--.--",0,0,0,0,0,0,0,0,"--.--","--.--","--.--",0.433333333333333,0.209515014542631,10.2424
"high_current",27,"26:44.7",-1.5,1.3,21,0,0,0,0,0,0,0.1,0,0,0,0.067,0,0,0,"0:00:00","0",0,"--.--","0","0",0,"0000:00:00",50,0,0,0,30,0,0,0,0,0,0,16.52,0.61,13,"--.--","--.--","--.--","--:--:--",1,10.08,"11:26:44","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,"31NAA 66021 00000",654.4,100,0,0,0,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",85.03,59.13,"--.--",0,0,0,0,0,0,0,0,"--.--","--.--","--.--",0.45,0.20682587603185,10.0772
"high_current",28,"26:45.7",-2.4,0.1,22,0,0,0,0.1,0,0,0.1,0,0,0,0.037,0,0,0,"0:00:00","0",0,"--.--","0","0",0,"0000:00:00",50,0,0,0,30,0,0,0,0,0,0,16.52,0.62,13,"--.--","--.--","--.--","--:--:--",1,10.24,"11:26:45","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,"31NAA 66021 00000",654.4,100,0,0,0,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",85.06,59.13,"--.--",0,0,0,0,0,0,0,0,"--.--","--.--","--.--",0.466666666666667,0.209515014542631,10.2424
"high_current",29,"26:46.7",-1.7,0.3,22,0,0,0,0.1,0,0,-0.1,0,0,0,-0.046,0,0,0,"0:00:00","0",0,"--.--","0","0",0,"0000:00:00",50,0,0,0,30,0,0,0,0,0,0,16.52,0.64,13,"--.--","--.--","--.--","--:--:--",1,10.57,"11:26:46","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,"31NAA 66021 00000",654.4,100,0,0,0,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",85.12,59.14,"--.--",0,0,0,0,0,0,0,0,"--.--","--.--","--.--",0.483333333333333,0.214843848047698,10.5728
"high_current",30,"26:47.7",-2.1,0.1,21,0,0,0,0.1,0,0,0,0,0,0,-0.062,0,0,0,"0:00:00","0",0,"--.--","0","0",0,"0000:00:00",50,0,0,0,30,0,0,0,0,0,0,16.52,0.65,13,"--.--","--.--","--.--","--:--:--",1,10.74,"11:26:47","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,"31NAA 66021 00000",654.4,100,0,0,0,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",85.17,59.14,"--.--",0,0,0,0,0,0,0,0,"--.--","--.--","--.--",0.5,0.217483944213906,10.738
"high_current",31,"26:48.7",-2.6,-0.1,22,0,0,0,0.1,0,0,-0.1,0,0,0,-0.026,0,0,0,"0:00:00","0",0,"--.--","0","0",0,"0000:00:00",50,0,0,0,30,0,0,0,0,0,0,16.52,0.65,13,"--.--","--.--","--.--","--:--:--",1,10.74,"11:26:48","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,"31NAA 66021 00000",654.4,100,0,0,0,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",85.21,59.14,"--.--",0,0,0,0,0,0,0,0,"--.--","--.--","--.--",0.516666666666667,0.217483944213906,10.738
"high_current",32,"26:49.7",-2.5,0.7,22,0,0,0,0.1,0,0,0,0,0,0,-0.01,0,0,0,"0:00:00","0",0,"--.--","0","0",0,"0000:00:00",50,0,0,0,30,0,0,0,0,0,0,16.52,0.62,14,"--.--","--.--","--.--","--:--:--",1,10.24,"11:26:49","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,"31NAA 66021 00000",654.4,100,0,0,0,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",85.24,59.14,"--.--",0,0,0,0,0,0,0,0,"--.--","--.--","--.--",0.533333333333333,0.209515014542631,10.2424
"high_current",33,"26:50.7",-2.7,-0.1,22,0,0,0,0.2,0,0,0,0,0,0,-0.013,0,0,0,"0:00:00","0",0,"--.--","0","0",0,"0000:00:00",50,0,0,0,30,0,0,0,0,0,0,16.52,0.65,14,"--.--","--.--","--.--","--:--:--",1,10.74,"11:26:50","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,"31NAA 66021 00000",654.4,100,0,0,0,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",85.3,59.14,"--.--",0,0,0,0,0,0,0,0,"--.--","--.--","--.--",0.55,0.217483944213906,10.738
"high_current",34,"26:51.7",-1.7,1.6,23,0,0,0,0.1,0,0,0.1,0,0,0,0.035,0,0,0,"0:00:00","0",0,"--.--","0","0",0,"0000:00:00",50,0,0,0,30,0,0,0,0,0,0,16.52,0.62,14,"--.--","--.--","--.--","--:--:--",1,10.24,"11:26:51","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,"31NAA 66021 00000",654.4,100,0,0,0,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",85.35,59.14,"--.--",0,0,0,0,0,0,0,0,"--.--","--.--","--.--",0.566666666666667,0.209515014542631,10.2424
"high_current",35,"26:52.7",-1.4,0.4,23,0,0,0,0.1,0,0,0.1,0,0,0,0.12,0,0,0,"0:00:00","0",0,"--.--","0","0",0,"0000:00:00",50,0,0,0,30,0,0,0,0,0,0,16.52,0.62,14,"--.--","--.--","--.--","--:--:--",1,10.24,"11:26:52","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,"31NAA 66021 00000",654.4,100,0,0,0,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",85.39,59.14,"--.--",0,0,0,0,0,0,0,0,"--.--","--.--","--.--",0.583333333333333,0.209515014542631,10.2424
"high_current",36,"26:53.7",-2.3,0.6,23,0,0,0,0.1,0,0,-0.2,0,0,0,-0.053,0,0,0,"0:00:00","0",0,"--.--","0","0",0,"0000:00:00",50,0,0,0,30,0,0,0,0,0,0,16.52,0.6,14,"--.--","--.--","--.--","--:--:--",1,9.91,"11:26:53","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,"31NAA 66021 00000",654.4,100,0,0,0,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",85.44,59.14,"--.--",0,0,0,0,0,0,0,0,"--.--","--.--","--.--",0.6,0.204119982655925,9.912
"high_current",37,"26:54.7",-2.2,0.5,23,0,0,0,0,0,0,-0.1,0,0,0,-0.113,0,0,0,"0:00:00","0",0,"--.--","0","0",0,"0000:00:00",50,0,0,0,30,0,0,0,0,0,0,16.52,0.62,14,"--.--","--.--","--.--","--:--:--",1,10.24,"11:26:54","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,"31NAA 66021 00000",654.4,100,0,0,0,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",85.5,59.18,"--.--",0,0,0,0,0,0,0,0,"--.--","--.--","--.--",0.616666666666667,0.209515014542631,10.2424
"high_current",38,"26:55.7",-1.7,0.7,23,0,0,0,0,0,0,-0.1,0,0,0,-0.054,0,0,0,"0:00:00","0",0,"--.--","0","0",0,"0000:00:00",50,0,0,0,30,0,0,0,0,0,0,16.52,0.62,15,"--.--","--.--","--.--","--:--:--",1,10.24,"11:26:55","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,"31NAA 66021 00000",654.4,100,0,0,0,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",85.53,59.18,"--.--",0,0,0,0,0,0,0,0,"--.--","--.--","--.--",0.633333333333333,0.209515014542631,10.2424
"high_current",39,"26:56.7",-3.8,-0.1,24,0,0,0,0.2,0,0,0.1,0,0,0,-0.009,0,0,0,"0:00:00","0",0,"--.--","0","0",0,"0000:00:00",50,0,0,0,30,0,0,0,0,0,0,16.52,0.63,15,"--.--","--.--","--.--","--:--:--",1,10.41,"11:26:56","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,"31NAA 66021 00000",654.4,100,0,0,0,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",85.59,59.18,"--.--",0,0,0,0,0,0,0,0,"--.--","--.--","--.--",0.65,0.212187604403958,10.4076
"high_current",40,"26:57.7",-1.3,1.2,24,0,0,0,0.2,0,0,0.1,0,0,0,0.097,0,0,0,"0:00:00","0",0,"--.--","0","0",0,"0000:00:00",50,0,0,0,30,0,0,0,0,0,0,16.52,0.59,15,"--.--","--.--","--.--","--:--:--",1,9.75,"11:26:57","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,"31NAA 66021 00000",654.4,100,0,0,0,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",85.62,59.18,"--.--",0,0,0,0,0,0,0,0,"--.--","--.--","--.--",0.666666666666667,0.201397124320451,9.7468
"high_current",41,"26:58.7",-1.8,1.3,24,0,0,0,0.1,0,0,0,0,0,0,0.077,0,0,0,"0:00:00","0",0,"--.--","0","0",0,"0000:00:00",50,0,0,0,30,0,0,0,0,0,0,16.52,0.64,15,"--.--","--.--","--.--","--:--:--",1,10.57,"11:26:58","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,"31NAA 66021 00000",654.4,100,0,0,0,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",85.64,59.2,"--.--",0,0,0,0,0,0,0,0,"--.--","--.--","--.--",0.683333333333333,0.214843848047698,10.5728
"high_current",42,"26:59.7",-2.2,-0.3,24,0,0,0,0.1,0,0,-0.1,0,0,0,-0.061,0,0,0,"0:00:00","0",0,"--.--","0","0",0,"0000:00:00",50,0,0,0,30,0,0,0,0,0,0,16.52,0.62,15,"--.--","--.--","--.--","--:--:--",1,10.24,"11:26:59","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,"31NAA 66021 00000",654.4,100,0,0,0,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",85.73,59.2,"--.--",0,0,0,0,0,0,0,0,"--.--","--.--","--.--",0.7,0.209515014542631,10.2424
"high_current",43,"27:00.7",-0.3,3.6,24,0,0,0,0.1,0,0,0.1,0,0,0,-0.062,0,0,0,"0:00:00","0",0,"--.--","0","0",0,"0000:00:00",50,0,0,0,30,0,0,0,0,0,0,16.52,0.63,15,"--.--","--.--","--.--","--:--:--",1,10.41,"11:27:00","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,"31NAA 66021 00000",654.4,100,0,0,0,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",85.73,59.2,"--.--",0,0,0,0,0,0,0,0,"--.--","--.--","--.--",0.716666666666667,0.212187604403958,10.4076
"high_current",44,"27:01.7",-2.6,-0.4,24,0,0,0,0,0,0,0,0,0,0,0.014,0,0,0,"0:00:00","0",0,"--.--","0","0",0,"0000:00:00",50,0,0,0,30,0,0,0,0,0,0,16.52,0.63,16,"--.--","--.--","--.--","--:--:--",1,10.41,"11:27:01","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,"31NAA 66021 00000",654.4,100,0,0,0,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",85.78,59.2,"--.--",0,0,0,0,0,0,0,0,"--.--","--.--","--.--",0.733333333333333,0.212187604403958,10.4076
"high_current",45,"27:02.7",0.3,3.3,24,0,0,0,0.1,0,0,0.1,0,0,0,-0.011,0,0,0,"0:00:00","0",0,"--.--","0","0",0,"0000:00:00",50,0,0,0,30,0,0,0,0,0,0,16.52,0.58,16,"--.--","--.--","--.--","--:--:--",1,9.58,"11:27:02","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,"31NAA 66021 00000",654.4,100,0,0,0,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",85.84,59.2,"--.--",0,0,0,0,0,0,0,0,"--.--","--.--","--.--",0.75,0.198657086954423,9.5816
"high_current",46,"27:03.7",-1.9,0.3,23,0,0,0,0.2,0,0,-0.2,0,0,0,-0.028,0,0,0,"0:00:00","0",0,"--.--","0","0",0,"0000:00:00",50,0,0,0,30,0,0,0,0,0,0,16.52,0.62,16,"--.--","--.--","--.--","--:--:--",1,10.24,"11:27:03","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,"31NAA 66021 00000",654.4,100,0,0,0,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",85.91,59.22,"--.--",0,0,0,0,0,0,0,0,"--.--","--.--","--.--",0.766666666666667,0.209515014542631,10.2424
